Sentences	label
到了那裏才發覺原來華西街正是越南堤岸的梅山街巴黎的斯特斯堡聖德尼	2
朝早我哋唔系仲通埋電話	2
兩次都冇空手而歸買咗一對五折嘅鞾子以及一副五折嘅黑超開心到爆燈	0
我哋互相傾訴彼此嘅心境	0
其實也很簡單係因為人嘅嗰個徜徉新鮮感桎梏特點造成嘅仲有就係嗰種對精神嘅桎梏填補桎梏嘅渴望	1
於是我選擇了離開悄悄的埋葬了藏在心底的愛	1
從業資格考試冇乜把握大家都扯淡住考試如何簡單結果我被誤導了	3
單身真系好	0
一個夜晚阻隔了陽光阻隔了明亮	1
甚至好多人以為我就系嗰種飲飲食食好隨意嘅回民大概因為我唔避忌講某些字眼啦	3
北京娛樂信報1月5日訊	4
可是到了初一開學的時候我們才發現他分在了一中而我分在了二中	4
試過嘅靛紫嫣紅好似上個世紀嘅鐘聲空霛咁飃盪在風中	1
宋江文不如吳用武不如盧俊義財不如柴進貌不如花容	4
就喺院子裡嗌咗幾嗓子估唔到將鄰居嘅狗都招過來沖我亂叫	0
於是我失戀了都未同佢開始就結束咗	1
鐘意嘅黃昏一直都太短暫	1
如今很多問責官員重獲要職	2
驚魂未定見到一個司機因為錯過了出口日光日白喺主路上嘅快行車道上倒車後便嘅車塞咗一片唔遵守交規不說連最起碼的公德都冇曬只為咗方便自己	3
烤出嚟嘅肉食唔再係黑麻麻地味道一定都更加鮮美只係幾個男同胞早已經喺第一批燒烤嘅半成品嘅填充下投降了	0
可惜從1944年8月到1945年8月短短一年中小二小三就出現了先是護士小周後是斯家范小娘於是張愛玲在胡蘭成的心中真是被埋到了塵埃中	1
多年以後嘅冬日	4
但媽咪興奮嘅告訴我她通過考試了就好似一個細路女一樣嘅開心係呀同佢一齊考試嘅大多數都係廿幾歲嘅細路女呢	0
從電台出嚟仲未到院門口就睇到一部的士減速了	4
訓練營可以幫你喺賽季前搵到狀態	0
因為生存係殘酷嘅	1
那錢又不是我的我不過出來打醬油的嘛	4
當得知老公冇上榜時她做出了一個為大多數科學家所不可思議的決定拒絕榮譽稱號	2
頓時我嘅面就有啲燙跑到一樓啊十一朵	0
母親說雞叫三遍後天就亮了 院子裡樹上嘅雞叫第一次嘅時候母親就嚟咗點都唔會遲	4
但貝聿銘唔可以幫個仔們做決定	1
我本乃一介花王這點粗活還是可以應付嘅	0
我知道背地裡你也在悄悄的思念我不然你看到沒有署名字的文章怎麼就猜到是我	0
今天春天咗嚟	4
兩個小朋友不停地玩著師姐帶去的弓箭一隻紅色箭被我射到房頂不能回收兩人還為此打了一架我們找了一塊空地打升級	0
忘不掉嘅一年一天嗰個離別的夜	1
都唔好收到任何噉嘅資訊	4
有些人說政協委員都有錢睇醫生自然唔覺得難唔覺得貴	3
她說好呀	0
韓寒系個教訓呢啲透過免試入學嘅人過高嘅壓力同社會期朢值變咗佢哋原來嘅生活軌跡結果系走向平庸抑或事無成	1
我猶豫過彷徨過都傷心過	1
你個仔值錢幹別人何事	3
男人話女人傻吧咁大個仲停留喺欣賞娃娃嘅年代	2
湊巧那天下午沒有開車而天空飄起了鵝毛大雪如果走著回家說不定就會變成雪人就在我百感交集的時候一輛熟悉的車子停在了我的面前是不是在等車小柯我送你一程吧	2
徜徉一名伊拉克記者突然用兩隻鞋襲擊了布殊	2
時光荏苒十年的光陰如白駒過隙彈指間一閃而過	1
那種喺華美的樂曲中優雅舉杯令美酒和美曲相映成輝場面只能喺歐洲電影入面出現啊	1
木木右齒由元月份喺蘭州淪陷之後一直無暇去醫院修補	1
不過話說回來TN快要把我折騰死了 我當初壓根冇想到係如此複雜而龐大嘅一個比賽	2
釣到了釣魚生涯嘅第一條魚重1斤左右睇住雪白嘅鮪魚點睇都覺得靚激動萬分回家後睇住曬傷嘅皮膚同黑黝黝嘅臉龐時才真正明白份屬於釣魚人嘅快樂與成就感	0
一路上我都喺流淚	1
我真的不敢相信已過了十多年更不敢相信我們都當了媽媽	2
而沉默被稱為言論冰寒被稱為溫度	1
跑到樓下嘅燈具電買來一堆瓦數高嘅燈然後挨個房間換上全部打開	4
我一愣想起來了兒童節時我曾畀佢哋寄過一些使嘅種子	0
上週末被朋友拉去跳SWING DANCE	0
喺呢種情況下國有壟斷嘅石油巨頭點仲可以追求暴利甚至採用逼宮等手段呢	3
孤寂煩躁時佢係你發洩嘅對象	3
她們盤著髮髻抑或是梳著馬尾	4
非常感謝您	0
呢啲客以前都係由香港嚟嘅喺一齊喝茶高談闊論更加旺	0
佢哋自以為是思想者或請命者其實神經過好多網民都要脆弱得多喉嚨都早已喪失埋吶喊嘅功能	3
我睇創可貼有少少汙糟想在睡覺前換一塊忽然想起小時候受傷包紮嘅情景	1
但事已至此足可說明南航的因應處置機制之潦草淩亂滯後與低效已到了讓乘客忍無可忍的地步	3
上為傳達學院有關政策下為學生義務服務可以話係學院與學生之間一座重要嘅溝通橋樑	0
風好凍可我唔肯離開	1
只能具體問題具體分析了	4
夜晚九點翻嚟除了同朋友一齊食啲宵夜就係上網查啲新聞	0
果然愛上一個女仔係女仔嘅劫難吧	1
她的簽名度寫非常沉默非常驕傲	0
我開始有些掛住掛住曾經安逸的生活	1
唔好信永恆	1
大家唔會將組織嘅賬記到個人身上現代人這點智慧還是有的	3
喺一個個寂寞憂愁嘅深夜度只有孤單嘅一個人黯然落淚心碎無痕跡	1
現場涇渭分明	4
二有實習幾長實習期間人工幾多	4
聽你的心跳嗰度有與我同樣嘅脈動	4
每次想到我心就好傷悄悄落淚了好幾次了	1
父親太攰了我忍住就落下嘅眼淚以一種從未有過嘅衝動	1
唔蝕底已偷笑了	0
雖然只經過今次拉練但也感到徒步行軍抑或行得更遠係幾咁不易而家回憶起來都幾有意思	0
凍得通紅的雙手映著快樂的面容雪球在空中飛來飛去鑽進脖子裡的雪瞬間化成冰水徹骨的寒進心裡	1
早上9點鐘佢就到我呢度嚟陪我我知佢係想我開心我都話畀自己夠了喺呢種日子佢咁早嚟陪我已經夠了10點半佢老婆電話就咗嚟撐到11點多我叫佢走咗呢種日子應該回家	1
說到此老太太的聲音顫抖手抻著的那塊布一個勁兒向我湊	1
父親給了孩子十元錢	4
臘月25日早上做媒嘅人就將佢帶到我屋企見面後我哋都驚訝	2
成都人特別喜歡打麻雀唔理紅白喜事親朋好友成日埋堆打麻雀白喜事打嘅係喪火麻雀呢啲令外地人匪夷所思	2
要買太空褸嘅單位喺江北說好了天黑之後佢哋開大卡車嚟我哋嗰度提貨並告知了車牌號	4
人多勢眾下的非理性情緒潛滋暗長一呼百應終於一發而不可收拾	3
徜徉而家體重減落嚟了老公覺得冇乜差別	4
個仔喺屋企咁百厭勁稱王稱霸但出了門在幼稚園卻並不拉嘰膽小怕事妻子話係同我一樣都係我唔炤琯嘅結果	1
花係我同學我發信息畀佢因為佢就喺流花賓館附近嘅武警醫院上班	4
歡迎大家來看望她們	0
今日嘅成都好鬼嘅陰冷但天很光一啲霧都冇好象有雪花喺日嘅一面白芲芲嘅飛舞雪花嘅光亮照耀著我嘅城市同我嘅天空	0
或者你係唔屬於我一個人嘅星星總要歸於藍天歸於星群	1
我唔知我唔想去強迫自己做唔肯做的事情比如忘記你	1
象周國平說的紛紛擾擾全是身外事	0
然後一起跑到食堂門前嘅大樹上人擔起一根煙	4
當我悠然神往緊之際突然醒來原來系一場夢	1
70後都唔似	4
圍過嚟好多阿叔阿姨畀我唔好做咗仲聲討主任點可以畀細路仔做咁重嘅活呢真昰的	3
徜徉最後一句令我微笑因為它不但有善意嘅提醒仲有小小嘅職業自尊心	0
下圖系日本共同通信社呢個月發表嘅採訪記	4
不用說同日本政府各大辦公地點有關所謂霞關早就系日本官僚嘅代名詞了	4
而家唔知係咪雨水一年年少咗	1
一刻咁心動我先明白乜嘢系幸福	0
回憶呢幾年為自己嘅幼稚有深深咁挫敗感	1
我好少發夢嘅或者話我好少記住我做嘅夢	4
仲有琴日應聘嘅結果今日在600時對方打咗嚟電話要求聽日再一次面議	0
語言不同只能說明使用嘅人群不同僅此而已	4
迎著咧咧的春風使勁地呼吸了一口空氣打了一個大噴嚏震的我骨頭亂顫很痛	1
昨日同密友聚餐提前為自己慶生沒有蛋糕冇蠟燭	0
好像每個小三都會振振有詞的以愛的名義來辯解著自己作為第三者的無辜說什麼蒼蠅不盯無縫的蛋還說什麼如果夫妻真的如此恩愛沒有裂痕就算十個小三也插不進來	3
但睇到一幕嘅時候我震驚了唔係因為悲痛而是因為開心	0
我在十三歲時就收到馬丁路德金	4
更何況一些學校短時間內呈粉碎性垮塌許許多多未成年人再也看不到明天的太陽	1
佢好快就到麥當勞搵到咗我	4
無論係點樣自己就係冇鐵樹嘅枝葉嘅堅強無論乜嘢季節都喺嗰度堅守住綠色冇退意	1
向上帝保證情人節大醉真係唔係有意	0
如果少了一件老公就會喺外地打嚟電話埋怨你點搞嘅法	3
1985年北大曾經召集一批青年教師代表開會由校領導向他們解釋住房狀況	4
所做嘅一切這時候都覺得係值得嘅	0
我並不十分清楚她的專業係乜嘢但我知佢將英文已經過咗八級呢句話先講出嚟係想借此證明她的能力	4
第二天一上班我在打出勤卡的時候他突然走到我身邊說昨天跟你開玩笑呢	0
又過了幾年漂泊心終於搵到港灣生活似乎這樣定格了不能改變了或者說都唔想改變唔正是我想要嘅咩	0
而掛住一個人卻是噉嘅撕心裂肺每日都係咁平淡嘅行完如同杯淡茶而思念卻讓人無懈可擊如同茶中微微嘅苦	1
走進一看不由得大吃一驚	2
望著行人匆匆或是一家三口其樂融融或是一對情侶幸福牽手或是三兩好友勾肩搭背望來望去好象只有自己是形隻影單	1
第二你有冇尊重了她的創作權	3
一刻我感受到了愛我哋呢個人間有要我哋呢個國家充滿愛	0
我認為呢種態度係我能夠更愉快生活嘅原因幫助我度過生活中嗰啲唔愉快嘅時刻	0
不幹	3
呵媽咪你知唔知女兒和你喺埋一齊嘅時候都總是能開懷大笑	0
12月8日華西都市報	4
2009年2月4日星期三陰天有霧	4
Neal是她的同是遺傳學家的丈夫Neil Copeland	4
而此前我唔叫呢個名	4
你知道嗎上等龍蝦入貨一公斤近二百法郎了煮熟了包稅才賣二百六十法郎而且龍蝦放在缸內養一兩日還輕秤呢	4
只有互相尊重互相平等至有可能長久合作落去我哋嘅友誼先可以唔畀金錢左右我哋至有可能做一世嘅好姐妹	0
我覺得對於友情嘅解讀呢啲人會比嗰啲人強得多梗係佢哋嘅友情都會或多或少嘅有著好多嘅利益都非純潔友情可言只係率直一些之嘛	3
我哋一齊落到一個生產隊嘅係五個小夥子	4
等我哋有理由懷疑一切	4
都萬倖摔冇發生喺上週五晚上否則我期待已久嘅黃山之行肯定會被取消咗	0
最早係求學後尾係工作再後尾係探親年年都要咀它繙山越嶺曲折多彎坎坷不平嘅路面	1
回想昔日屋企仲務農有好多農田放學後仲要幫父母做農活夜晚大約八點半左右才開始做作業而父母都好少過問自己作業更不用談輔導	4
而家呢個社會日新月異感情動物都有咗好多嘅新變化都喺搞原始桎梏性桎梏共有主義咗真係一個噘亂噘子都難說得清楚了	1
黃昏就在我的面前最後一抹夕陽的餘輝淡淡地灑落在我的身上灑落在那條通往遠方的清澈河面上	4
對呢種病搵笨嘛	3
種糧大戶話畀我哋靠土地集中大量生產係規模效應	4
提到水仲有一個故仔幾年前同愛人出差住賓館嗰時系春天夜晚沖涼時賓館嘅水唔太熱佢就拼命咁放水講過會就熱了眼看滿浴缸嘅水都畀佢放光曬我就同佢急唔系你屋企嘅水你就可以浪費咩	3
佢有啲傻眼了話就系食最簡單嘅套餐都不止呢啲錢呀我話唔理超過咗你就唔好食了	3
最小嘅都有三個月以上	4
黑暗中再次回想起昨天前天甚至更早前的一幕幕就像默片但卻都是活生生的存在	1
於是用料就成為一件時裝品牌嘅內在含量嘅重要標準	4
冇華麗嘅傾訴冇海誓山盟嘅約定但一切都系咁刻骨銘心難以忘懷	1
有人說天命就是天的命令	4
自然梗係包含了憲法第三十五條嘅內容	4
真的嗎	0
人總要活的精彩一些哪怕只有在短暫的微笑裡	0
其實夢想係冇終點嘅	0
翻閱各大報紙瀏覽各大網站新聞要點中總少不了著名嘅文壇郭大抄郭敬明 2009年當官的消息	4
系我哋一萬次嘅回眸換番嘅擦肩而過呀	1
喂嗰個銀行	3
後尾打開了電視想睇嚇有冇一個空中事故之類嘅消息但乜嘢都冇	2
人生的兩極生與死本質上差不多越臨近越需要有人照顧光靠自己不行	1
無論結局怎樣都可以話係幸福嘅酒吧	0
在醫院進行放化療慢慢開始好轉可同喺一個病房度我哋見到一個病人因搶救無效係點樣死咗嘅	1
那時候都是三十歲主要是跨入三十歲行列的驚恐發展成的興奮大呼小叫得鬧了一天	0
最後放出話來如果兒媳能夠答應離婚他們願意拿出一萬元的補貼如果將來兒子討了媳婦有了後將對她感恩帶德	4
先是搵咗一間唔知原來係用嚟扮煤仲係扮磚嘅六七平方米嘅黑糊糊嘅小屋旁邊住住哲學系嘅甘陽夫婦	1
他勸我很多次可是我偏偏不聽他的所以現在他凶起來了	3
時間太緊加上相士話佢要過咗年初十訂婚放才利我哋雙方家長商量最終系採用呢種過幹禮嘅方式訂婚	0
當我們趕到農場母親喺一個草棚度躺著臉色蒼白周身無力汗水濕透了全身	1
喺東瀛這片土地嘅國公私立大學講堂上企業高層決策圓桌上	4
屋企有個會煮餸嘅老母他的吃路係亨通嘅	0
才真相信這是真的	2
回到學校還沒來電躺在床上沉沉的睡去了晚飯時間很艱難的爬起來去吃了頓飯回來接著睡	1
等我哋到達了目的地嘅時候北海道大叔握著我說 徜徉北京小子歡迎你嚟東京	0
鞏俐加入新加坡國籍不久嘅今日成龍將國家保護文物捐畀外邦好多為愛國者為心痛口癢摩掌擦拳準備要痛罵一頓成龍了	3
當愛不在時逃離系唯一	1
１１月２３日山西晚報	4
直至到今日百度之後我先知道九三學社係中囯共產黨嘅一個參政黨	4
琴日放工嘅時候匆匆忙忙嘅往回趕想確信嚇手機是否有放在包包裡就冇見到腳下的一條鐵煉	1
幸運之星垂青邊個係宿命	1
女同學大睜著眼睛三個字唔知	2
我在心裏發笑你哋梗係唔會有感覺啦因為喺我小說入面你哋睇唔到有任何嘅色情描寫	3
呢套俞平伯校正嘅紅樓夢係我嘅外曾祖父嘅原物	4
我想嗰個地震中喺媽咪身下得以平安嘅小寶貝有一日都會這樣想吧	1
我嘅小說倒楣冇嗰啲睇得人慾血噴漲嘅內容所以佢哋先會話對我嘅小說冇感覺覺得我嘅小說冇簽約嘅價值唔會幫我推薦	3
嗰度充滿咗歡聲笑語所有嘅煩惱都見鬼去吧乜嘢都唔使諗咗	0
呢幾日又傳來北師大清華兩位研究生走向不歸路的消息更是令人如杵在喉忍不住再說兩句	1
一語驚醒夢中人	0
雖然我都幾嬲	3
從網上查知高冠瀑布位於戶縣東南秦嶺北麓圭峰山的高冠峪口內	4
就這都畀村民們驚呼不已呢	2
而且我可以第一次嘗試集體生活感覺太美妙啦	0
我哋唔講嗰啲污七八糟嘅玩意我哋就係傾友情	3
今日係10月16日	4
且臥青山對湖水靜睇滄海變桑田	0
男人都明白	0
點了一份葡萄酒生蠔和一份甜椒雞肉	4
有一日開學了老師正準備上堂門開了又入嚟幾多位男士老大爺老師可開心咗就話歡迎參加唱歌班並帶頭鼓掌嗰啲學生老太太們都跟埋啪啪響嘅鼓起掌嚟表示熱烈歡迎	0
禁就禁咗堅持到底就係勝利	0
在任何崗位上當班長嘅料做唔成排長 反過來亦然你係個部長嘅料局長緊嘅座位上都坐唔到幾耐	4
是否要我噙滿淚水嘅心靈喚醒你嘅酣睡和疲憊呢	1
我相信對於具體的北京管理者和決策者來說拿出憑證入校這樣的解決辦法人稱封校實在是無奈之舉情有可原	1
說不定下次見面善生就成了富翁也榮登80後作家富豪榜	0
不知道是欺騙了自己的心靈還是欺騙了別人的眼睛唉	1
我就弄唔明中國市場經濟究竟係邊個地方扭咗筋無論怎麼動引來嘅成日哇哇嗌痛嘅叫喚聲總之點喐都不得勁	3
徜徉空姐徜徉呢個詞喺中國代表一個特殊嘅群體	4
從世界範圍睇日文係一個小語種無論由國際會議嘅官方語言還是由外語教學嘅普及率嚟衡量它的通行量都好低	1
佢同陳燮霞一樣第一次參加奧運會初生牛犢不怕虎心中無敵狀態自然最佳射擊比賽中嘅失誤最少金牌就非佢莫屬了	0
所謂生性咗就係識得唔畀人擔心咗	0
興盡晚回舟誤入藕使深處	4
晚上在套房的客廳裡打麻將我激動得上竄下跳但是堅決不上桌打因為我看了星座預測巨蟹座本周的主題是破財	0
他與恩蕭的女兒凱瑟琳相愛但最終凱瑟琳嫁了畫眉田莊的林惇少爺	1
可惜可惜啦情如蝶那一場道不盡的甜蜜數不盡的心酸淚如潮汐春水滔滔東去永不復回	1
終於我透過申請獲得咗喺學校暫住一個半月嘅許可	0
我傻嘛所以就學得一個月	0
曾枰嘅嗰只金枰果祚早已不知去向	1
老師教嘅開心學生老太太唱好歌都更有信心埋	0
而家要照顧一家人嘅生活雖然屋企人好多都畀我幫手但係我係主人我有責任畀大家過嘅幸福	0
小時候我們很少和父親待在一起他也很少關心我們的學習因為他太忙了	1
生日聚會異常熱鬧我卻一個人獨坐在角落裡暗自神傷	1
老百姓要嘅係娛樂老百姓可以擔待自娛自樂中嘅假冒偽劣	0
我笑了有兩行淚由兩頰劃落熱烈滾熱辣	0
如果唔用心仲真係睇唔出唔理係邊度嘅樹都顯示出一種蕭條似乎喺話畀住啲人冬天啱啱過去寒泠仲未完全消逝	1
媽咪會說我呢老咗唔會睇人畀你嫂子畀你做參謀就得喇	0
仲講乜賴自負我睇平時就算有人失咗電腦學校都係唔會負責	3
古籍記載漢時我國本無天花後自交趾傳入	4
外賣嘅系青春年少嘅無知與衝動留低嘅系幾世無盡嘅冥想與思戀	1
所以嗰啲津津有味嘅看客們會憤怒所以喺範跑跑之後又誕生了一個憤怒嘅囝郭跳跳徜徉	1
滿目狼藉	3
我嘅表弟王俊天津寧河縣北淮澱派出所嘅一位民警	4
我應該做我自己	4
媽媽自以為足夠堅強頂著帶畢業班工作的壓力咬著牙忍著腹痛週二一早去上課 下課後在媽媽肚子裡像鋼絲線穿腸的腹痛和令人觸目驚心的鮮血告訴媽媽你走了 行得咁突然咁無奈	1
篇小說都系漏咗個老俗套愛情嘅動人表現只能用一個年輕人嘅死亡嚟交換情形同當年嘅日本電視連續劇血疑一樣幾經波折最終以花落為最美	1
如果人生可以重來如果命運可以改變如果我們的相遇可以重新安排那麼請你緊緊地擁我入懷允許我停靠在你的肩膀哭泣與你相遇我從來不曾後悔哪怕是每一個人的責怪我無法改變我對你那深深的情懷	1
當一切痛苦變成咗習慣嘅時候佢就已經不在係痛苦而是每日必須精力嘅過程冇咗任何嘅感覺只係個過程	1
呢幾日倒無事都去上堂	0
一切真是太方便了太方便了	0
由5月15號開始對外公佈嘅呢個消息經過咗一個月嘅時間未有正式對外開發佈會緊嘅情況下呢個大賽吸引咗無數嘅後生仔嚟參加	0
講真早已忘記了應該點去評定佢哋邊個系嗰個最乜嘢乜嘢嘅了呵呵開心就好	0
央視嘅春晚實際上係一次意外成功之後嘅千年抱憾而家嘅央視文藝處負責人一定埋怨當年緊嘅始作俑者把後來人害得不淺	3
沒想到J卻突然去一個電話又讓客人在電話中把這事給回絕了	3
或者早該識你或者不該識你尤其是不該相識我對未來迷茫對生活失去方向緊嘅時候或者聽日你就不在係我日記中嘅主人公	1
返嚟嘅路上因為有啲攰了隊伍都唔太整齊埋我哋究竟不同於解放軍冇受過訓練所以走走停停歇歇傍晚時分總算到家了	0
被你握著的我的手畀我掂到咗幸福嘅岸	0
夜係喜慶嘅平安夜也好大年夜也好人們將儲咗一年嘅幸福同歡樂釀成美酒喺一個共同嘅夜晚同自己最親近嘅人一齊品嚐	0
無法想像如此龐大嘅身軀居然能有如此出色嘅身體協調性更無法想像這樣一位巨人居然有如此幽默與搞笑嘅天分	2
正當人們對可口可樂收購匯源爭論不休時媒體再爆驚人消息匯源果汁竟然係喺開曼群島註冊嘅一家外資企業	2
都係畀我嘅幸福	0
回頭看看那些流逝嘅歲月都已經悄然嘅離我哋遠去了	1
房間的風格也是一樣的我的房間有一個很長的走道讓人感覺很象一個房子而不只是一個酒店裡的房間	4
她們均將獲得45萬港元嘅最高獎學金	0
但有些工作人員畀你介紹商品時卻言過其實甚至忽悠人明明係一般木材卻硬要講成係雞翼木等名貴木材明明唔係紅木卻紅口白牙講成係紅木	3
早上食早餐對仔嘅發育有利無害要是唔食唔餓壞咗	0
祖父輩父輩中無數的實例印證	0
我想他終究就是這樣了不會為任何人而改變就好象他只知道在問題發生的時候對我咆哮著一樣	3
呢啲男啲人嘅愛情謬論引起咗女啲人嘅極速辯解	3
我阻攔不及他一下子就把那龍蝦拿進廚房了	4
五輪系日文標記意思系五環相當於中文嘅奧林匹克運動會嘅原意	4
姥姥獨自一人帶大咗五個子女	4
我一本正經地話畀佢哋仔們聽到了可開心了	0
那個我最尊敬的父親離開的去年的今天 今日我本來系打算痛痛快快玩一回嘅嚟不記得或是沖刷掉關於一日嘅一切記憶	1
我哋就這樣各自奔天涯	1
但求上帝唔好畀我一個人喺呢度傷悲唔好畀我一個人飲杯濃烈嘅寂寞之酒唔好畀我一個人喺歲月度沉醉	1
我瞪大眼一看咦唔系可哥嘛幾時買嘅新車	2
之想想也是對於有點野性嘅狗來說富家狗又豈昰好當嘅	1
一方面我很振奮同時另一方面非常地驚訝在中國喜歡文學並且寫得好的人原來這麼地多	0
於是變成我喺前面慢慢走等她	4
呢啲老大爺們點就自動退學咗呀是否感到男士太少老太太多嘅集體度唔適應緊呢嘿	1
畀人記住你嘅名畀人關注你嘅存在畀人睇到你與眾不同嘅氣質畀人時刻為你嘅身影走動而轉移目光咁朋友你冇白嚟呢個社會走一遭	0
雨隨著風跳舞如桑葉繭兒在母親粗糙的小手間嫺熟地紛落 雨隨風飄飛亦如母親手中的針線在調皮的兒子的褲管上激動的跳躍	0
也許這就象古代戰場上的英雄們一樣在身上留下了太多的傷痕雖然痛但這不正是他成功的標誌麼	0
得戚成癮	3
時間蒼老咗好多看似有情嘅對白都打碎咗好多靚嘅神話	1
絕壁牆前自信溝通信任奉獻45米嘅高度畀我哋征服21分鐘我哋交上了一張完滿嘅畢業答卷	0
　　5月份伊拉克政府認為原奧會成員有貪汙腐敗嫌疑以奧會人數不足需選舉為由番宣佈解散伊拉克奧會	1
唔想提起係乜嘢經歷因為太殘忍了就好似啱啱癒合的傷口被狠狠嘅撕開一樣	1
美輪美奐的夢境終究系夢境鍥而不捨又有何用	1
肯定一點說生活即是如此酸甜苦辣各味俱全細細品來倒也活得實在	0
窗外雨仲喺淅淅瀝瀝嘅下著	4
我哋就搵個空瓶子對住洞一陣蜜蜂飛出嚟就落入了瓶裡	4
生活作息時間有規律多鍛煉多運動多接觸大自然多觀察社會開闊自己的視野	0
　　其三歷史非得用嚟寫抑或用來說唔通唔背歷史書就系逃避歷史	3
如果我冇咗老竇	1
只係陳述	4
孔子說五十而知天命	0
吃完飯我決定去花園散步呵呵主要想減肥女兒非要跟著我	0
有人講得好形象喺兩翼嘅飛禽中除了飛機唔可以食 在四腳的走獸中除了枱腳都要食	4
往事悠悠你還記得她那飛過你的窗臺看住你的眼神裡寫進了多少的無奈嗎	1
初識魅力881系喺我最孤獨嘅時候一切都結束了一個人出出入入冇電視沒有電腦冇聲甚至連雜訊都冇讓人窒息	1
我哋彼此滔滔不絕傾生活傾愛情傾單身傾經歷	0
每天都是很好的一個機會生命要自己懂得體會少見面無所謂能時常聯繫便是非常可貴	0
冇事你亂曬人哋嘅桎梏官場清單唻做啥	3
搞清住房成本制止房價虛高控制商品房合理的利潤空間呢啲都應該係住房與城鄉建設部債無旁貸嘅責任不能將事推畀老百姓而自己無所作為	3
天荒地老歲月無盡頭	0
那些誘惑始終在我們的前面晃悠我們只不過像一隻狗一樣對名利金錢做了實時的不斷的條件發射而已	1
唉對唔住其實我冇任何怨你嘅理由	1
我將日記畀老公睇咗佢講嘅話都係事實	4
他微微一笑 嗰啲刺拔了它會傷到你不拔會刺痛我	1
迨唐韋應物	4
兩個人唔著邊際嘅傾傾嚇日我發現我同佢已經有咗好大嘅差距	1
 連哄帶騙兒子總算有所鬆動做了讓步	0
中外哲人都認為同情係人與獸嘅區別嘅開端係人類全部道德嘅基礎	4
為咗接近鴻小月會搵好多理由去見佢喺佢面前風情萬種	1
而唔浪漫系婚姻嘅致命傷佢成日因此而唔快樂	3
秋田縣出產大量忠犬所以多多少少都同為死亡為掛鈎兒	1
讀中學時佢係大隊長佢係另一個班嘅中隊長	4
好難吧心裏頭成日有莫名的傷感	1
真係夠敬業了佢哋日頭唔嘈偏偏要將心中嘅怒火壓到深夜嚟發達	3
呢個電影拍嘅似足懸疑故事片當我睇到呢度覺得就好似童話中嘅怪畀我哋制服咗一樣覺得大快人心好係開心	0
對此現象有學者反問有天堂嗎	3
有關醫療嘅書架就會有醫院嘅招牌廣告有關汽車雜誌嘅書架都會睇到汽車廠商嘅宣傳品仲有音樂書籍同樂器商家居書籍同傢俱廠家體育書籍同運動服裝廠商等埋類似噉嘅組合幾乎係隨処可見嘅	4
幾個商場轉落嚟畀自己買嘅嘢倒是比畀佢買嘅多	2
呢啲由思念帶出嘅心情喺歲月中流逝我只能用另一種文字嘅形式將佢哋記錄	1
嗱我哋村嘅梅老三喺鄉辦煤礦上上班比較有錢就把部17寸海燕電視搬返咗自己嘅屋企	4
晚上10點多發完一通脾氣一個人沖出家門走進雨中	3
即便係生活再幸福衣食再無憂都唔會唔記得童年嗰啲樸素嘅感動	0
於是我再次對老闆嘅下午茶表明了我的立場我唔鐘意飲咖啡	0
感覺就好似喺漫天遍埜嘅貴州油菜芲田裏嗅到花嘅味道我在花中笑	0
過年之前煮咗包食了睇過保質期系一年嘅今晚正好派上用場	0
琴晚天氣預報說北京今日將迎來大範圍嘅降溫日頭最高氣溫只有零下七度最低零下十四度	4
好像與世隔絕了三天也到了與世隔絕的一個景點江水畫朗	4
　早上起來看見櫻桃樹下一地櫻花只當是前天我們見的殘紅/怯憐憐的在風前抖擻/一瓣/兩瓣落地叫人踩變泥　　/唉叫人踩變泥變咗泥倒乾淨	1
女友話佢曾為自己定下咗好多目標如今都一一達成 但達成嘅代價卻是遺失了個人與家庭嘅幸福	1
一個很平常的夜裡一個人躺在床上看電視忽然聽到了這首張學友的情書	4
握手寒暄然後簡單嘅話徜徉再見徜徉	4
反之被空洞粗疏囉嗦累贅廢話烤焦肯定冇人肯	3
所以唔好忙住把唔敢花錢嘅窮人定位為可憐嘅儲錢孤寒鬼	3
後尾又婚生子離婚中年到舞蹈公司工作老年回學校讀書直到與我相遇	4
媽咪曾經對姨說只有同囡囡喺一齊嘅時候才是最開心嘅	0
個仔都從不知道謙虛儼然以徜徉我係老大徜徉嘅身份自居	3
然而就喺兩個小時前我體會到咗山窮水盡與栁晻芲明嘅強大轉折	0
我認為呢度係有區別全球同亞洲係兩個地理概念	4
心情靚嘅時候就花心咁去貧嘴	3
音樂不停不曾停歇一聲聲嘅滴落著音符	0
講開又講重係沾咗山底下新辦起來嘅屋企化工廠嘅光	0
有人問我點解咁快就畀人打敗咗我話唔系人打敗了我系我自己打敗了我自己	1
前幾日喺教育局值班時接到一個長途電話打電話嘅自稱係西北某重點大學嘅女碩士畢業生英文已經過咗八級佢向我詢問我哋縣中今年受否招聘新教師	4
最近倒楣嘅唔可以再倒楣了就連坐車都唔順	3
在後來某天我當時同Z喺一齊	4
整個全天有半數學生參與了竄班聽課效果比上年應該好得多老師在活動中有壓力有收穫更多讓學生更多瞭解老師	0
畢竟好多人喺呢個歲數有選擇退役並逐漸淡出球迷嘅視線	1
好多人可能冇到地步就壽終正寢所以並不關心老齡化問題	1
大概最多嘅話題都係仔老公啦	1
